file,week,trend
Rossmann_DE_HH,2014-11-16 - 2014-11-22,65
Rossmann_DE_HH,2014-11-23 - 2014-11-29,74
Rossmann_DE_HH,2014-11-30 - 2014-12-06,83
Rossmann_DE_HH,2014-12-07 - 2014-12-13,84
Rossmann_DE_HH,2014-12-14 - 2014-12-20,100
Rossmann_DE_HH,2014-12-21 - 2014-12-27,78
Rossmann_DE_HH,2014-12-28 - 2015-01-03,72
Rossmann_DE_HH,2015-01-04 - 2015-01-10,70
Rossmann_DE_HH,2015-01-11 - 2015-01-17,55
Rossmann_DE_HH,2015-01-18 - 2015-01-24,53
Rossmann_DE_HH,2015-01-25 - 2015-01-31,77
Rossmann_DE_HH,2015-02-01 - 2015-02-07,65
Rossmann_DE_HH,2015-02-08 - 2015-02-14,58
Rossmann_DE_HH,2015-02-15 - 2015-02-21,60
Rossmann_DE_HH,2015-02-22 - 2015-02-28,67
Rossmann_DE_HH,2015-03-01 - 2015-03-07,64
Rossmann_DE_HH,2015-03-08 - 2015-03-14,62
Rossmann_DE_HH,2015-03-15 - 2015-03-21,70
Rossmann_DE_HH,2015-03-22 - 2015-03-28,57
Rossmann_DE_HH,2015-03-29 - 2015-04-04,71
Rossmann_DE_HH,2015-04-05 - 2015-04-11,65
Rossmann_DE_HH,2015-04-12 - 2015-04-18,66
Rossmann_DE_HH,2015-04-19 - 2015-04-25,63
Rossmann_DE_HH,2015-04-26 - 2015-05-02,80
Rossmann_DE_HH,2015-05-03 - 2015-05-09,62
Rossmann_DE_HH,2015-05-10 - 2015-05-16,57
Rossmann_DE_HH,2015-05-17 - 2015-05-23,68
Rossmann_DE_HH,2015-05-24 - 2015-05-30,69
Rossmann_DE_HH,2015-05-31 - 2015-06-06,70
Rossmann_DE_HH,2015-06-07 - 2015-06-13,64
Rossmann_DE_HH,2015-06-14 - 2015-06-20,75
Rossmann_DE_HH,2015-06-21 - 2015-06-27,63
Rossmann_DE_HH,2015-06-28 - 2015-07-04,82
Rossmann_DE_HH,2015-07-05 - 2015-07-11,64
Rossmann_DE_HH,2015-07-12 - 2015-07-18,73
Rossmann_DE_HH,2015-07-19 - 2015-07-25,68
Rossmann_DE_HH,2015-07-26 - 2015-08-01,85
Rossmann_DE_HH,2015-08-02 - 2015-08-08,70
Rossmann_DE_HH,2015-08-09 - 2015-08-15,72
Rossmann_DE_HH,2015-08-16 - 2015-08-22,82
Rossmann_DE_HH,2015-08-23 - 2015-08-29,79
Rossmann_DE_HH,2015-08-30 - 2015-09-05,86
Rossmann_DE_HH,2015-09-06 - 2015-09-12,62
Rossmann_DE_HH,2015-09-13 - 2015-09-19,73
Rossmann_DE_HH,2015-09-20 - 2015-09-26,67
Rossmann_DE_HH,2015-09-27 - 2015-10-03,58
Rossmann_DE_SL,2012-12-02 - 2012-12-08,55
Rossmann_DE_SL,2012-12-09 - 2012-12-15,61
Rossmann_DE_SL,2012-12-16 - 2012-12-22,67
Rossmann_DE_SL,2012-12-23 - 2012-12-29,48
Rossmann_DE_SL,2012-12-30 - 2013-01-05,47
Rossmann_DE_SL,2013-01-06 - 2013-01-12,47
Rossmann_DE_SL,2013-01-13 - 2013-01-19,39
Rossmann_DE_SL,2013-01-20 - 2013-01-26,39
Rossmann_DE_SL,2013-01-27 - 2013-02-02,0
Rossmann_DE_SL,2013-02-03 - 2013-02-09,0
Rossmann_DE_SL,2013-02-10 - 2013-02-16,0
Rossmann_DE_SL,2013-02-17 - 2013-02-23,0
Rossmann_DE_SL,2013-02-24 - 2013-03-02,0
Rossmann_DE_SL,2013-03-03 - 2013-03-09,40
Rossmann_DE_SL,2013-03-10 - 2013-03-16,36
Rossmann_DE_SL,2013-03-17 - 2013-03-23,44
Rossmann_DE_SL,2013-03-24 - 2013-03-30,50
Rossmann_DE_SL,2013-03-31 - 2013-04-06,55
Rossmann_DE_SL,2013-04-07 - 2013-04-13,67
Rossmann_DE_SL,2013-04-14 - 2013-04-20,54
Rossmann_DE_SL,2013-04-21 - 2013-04-27,54
Rossmann_DE_SL,2013-04-28 - 2013-05-04,49
Rossmann_DE_SL,2013-05-05 - 2013-05-11,49
Rossmann_DE_SL,2013-05-12 - 2013-05-18,49
Rossmann_DE_SL,2013-05-19 - 2013-05-25,44
Rossmann_DE_SL,2013-05-26 - 2013-06-01,43
Rossmann_DE_SL,2013-06-02 - 2013-06-08,47
Rossmann_DE_SL,2013-06-09 - 2013-06-15,67
Rossmann_DE_SL,2013-06-16 - 2013-06-22,69
Rossmann_DE_SL,2013-06-23 - 2013-06-29,61
Rossmann_DE_SL,2013-06-30 - 2013-07-06,49
Rossmann_DE_SL,2013-07-07 - 2013-07-13,55
Rossmann_DE_SL,2013-07-14 - 2013-07-20,62
Rossmann_DE_SL,2013-07-21 - 2013-07-27,67
Rossmann_DE_SL,2013-07-28 - 2013-08-03,73
Rossmann_DE_SL,2013-08-04 - 2013-08-10,66
Rossmann_DE_SL,2013-08-11 - 2013-08-17,49
Rossmann_DE_SL,2013-08-18 - 2013-08-24,49
Rossmann_DE_SL,2013-08-25 - 2013-08-31,49
Rossmann_DE_SL,2013-09-01 - 2013-09-07,44
Rossmann_DE_SL,2013-09-08 - 2013-09-14,44
Rossmann_DE_SL,2013-09-15 - 2013-09-21,44
Rossmann_DE_SL,2013-09-22 - 2013-09-28,44
Rossmann_DE_SL,2013-09-29 - 2013-10-05,44
Rossmann_DE_SL,2013-10-06 - 2013-10-12,71
Rossmann_DE_SL,2013-10-13 - 2013-10-19,49
Rossmann_DE_SL,2013-10-20 - 2013-10-26,57
Rossmann_DE_SL,2013-10-27 - 2013-11-02,39
Rossmann_DE_SL,2013-11-03 - 2013-11-09,39
Rossmann_DE_SL,2013-11-10 - 2013-11-16,41
Rossmann_DE_SL,2013-11-17 - 2013-11-23,42
Rossmann_DE_SL,2013-11-24 - 2013-11-30,44
Rossmann_DE_SL,2013-12-01 - 2013-12-07,68
Rossmann_DE_SL,2013-12-08 - 2013-12-14,73
Rossmann_DE_SL,2013-12-15 - 2013-12-21,79
Rossmann_DE_SL,2013-12-22 - 2013-12-28,55
Rossmann_DE_SL,2013-12-29 - 2014-01-04,45
Rossmann_DE_SL,2014-01-05 - 2014-01-11,45
Rossmann_DE_SL,2014-01-12 - 2014-01-18,53
Rossmann_DE_SL,2014-01-19 - 2014-01-25,42
Rossmann_DE_SL,2014-01-26 - 2014-02-01,49
Rossmann_DE_SL,2014-02-02 - 2014-02-08,58
Rossmann_DE_SL,2014-02-09 - 2014-02-15,61
Rossmann_DE_SL,2014-02-16 - 2014-02-22,64
Rossmann_DE_SL,2014-02-23 - 2014-03-01,37
Rossmann_DE_SL,2014-03-02 - 2014-03-08,60
Rossmann_DE_SL,2014-03-09 - 2014-03-15,51
Rossmann_DE_SL,2014-03-16 - 2014-03-22,51
Rossmann_DE_SL,2014-03-23 - 2014-03-29,40
Rossmann_DE_SL,2014-03-30 - 2014-04-05,41
Rossmann_DE_SL,2014-04-06 - 2014-04-12,43
Rossmann_DE_SL,2014-04-13 - 2014-04-19,40
Rossmann_DE_SL,2014-04-20 - 2014-04-26,49
Rossmann_DE_SL,2014-04-27 - 2014-05-03,58
Rossmann_DE_SL,2014-05-04 - 2014-05-10,40
Rossmann_DE_SL,2014-05-11 - 2014-05-17,43
Rossmann_DE_SL,2014-05-18 - 2014-05-24,45
Rossmann_DE_SL,2014-05-25 - 2014-05-31,46
Rossmann_DE_SL,2014-06-01 - 2014-06-07,46
Rossmann_DE_SL,2014-06-08 - 2014-06-14,47
Rossmann_DE_SL,2014-06-15 - 2014-06-21,66
Rossmann_DE_SL,2014-06-22 - 2014-06-28,60
Rossmann_DE_SL,2014-06-29 - 2014-07-05,60
Rossmann_DE_SL,2014-07-06 - 2014-07-12,46
Rossmann_DE_SL,2014-07-13 - 2014-07-19,54
Rossmann_DE_SL,2014-07-20 - 2014-07-26,55
Rossmann_DE_SL,2014-07-27 - 2014-08-02,50
Rossmann_DE_SL,2014-08-03 - 2014-08-09,46
Rossmann_DE_SL,2014-08-10 - 2014-08-16,46
Rossmann_DE_SL,2014-08-17 - 2014-08-23,50
Rossmann_DE_SL,2014-08-24 - 2014-08-30,54
Rossmann_DE_SL,2014-08-31 - 2014-09-06,45
Rossmann_DE_SL,2014-09-07 - 2014-09-13,64
Rossmann_DE_SL,2014-09-14 - 2014-09-20,55
Rossmann_DE_SL,2014-09-21 - 2014-09-27,55
Rossmann_DE_SL,2014-09-28 - 2014-10-04,55
Rossmann_DE_SL,2014-10-05 - 2014-10-11,52
Rossmann_DE_SL,2014-10-12 - 2014-10-18,55
Rossmann_DE_SL,2014-10-19 - 2014-10-25,56
Rossmann_DE_SL,2014-10-26 - 2014-11-01,57
Rossmann_DE_SL,2014-11-02 - 2014-11-08,56
Rossmann_DE_SL,2014-11-09 - 2014-11-15,41
Rossmann_DE_SL,2014-11-16 - 2014-11-22,69
Rossmann_DE_SL,2014-11-23 - 2014-11-29,76
Rossmann_DE_SL,2014-11-30 - 2014-12-06,80
Rossmann_DE_SL,2014-12-07 - 2014-12-13,86
Rossmann_DE_SL,2014-12-14 - 2014-12-20,71
Rossmann_DE_SL,2014-12-21 - 2014-12-27,51
Rossmann_DE_SL,2014-12-28 - 2015-01-03,57
Rossmann_DE_SL,2015-01-04 - 2015-01-10,63
Rossmann_DE_SL,2015-01-11 - 2015-01-17,45
Rossmann_DE_SL,2015-01-18 - 2015-01-24,54
Rossmann_DE_SL,2015-01-25 - 2015-01-31,91
Rossmann_DE_SL,2015-02-01 - 2015-02-07,60
Rossmann_DE_SL,2015-02-08 - 2015-02-14,81
Rossmann_DE_SL,2015-02-15 - 2015-02-21,68
Rossmann_DE_SL,2015-02-22 - 2015-02-28,48
Rossmann_DE_SL,2015-03-01 - 2015-03-07,61
Rossmann_DE_SL,2015-03-08 - 2015-03-14,60
Rossmann_DE_SL,2015-03-15 - 2015-03-21,61
Rossmann_DE_SL,2015-03-22 - 2015-03-28,80
Rossmann_DE_SL,2015-03-29 - 2015-04-04,61
Rossmann_DE_SL,2015-04-05 - 2015-04-11,67
Rossmann_DE_SL,2015-04-12 - 2015-04-18,58
Rossmann_DE_SL,2015-04-19 - 2015-04-25,67
Rossmann_DE_SL,2015-04-26 - 2015-05-02,86
Rossmann_DE_SL,2015-05-03 - 2015-05-09,70
Rossmann_DE_SL,2015-05-10 - 2015-05-16,77
Rossmann_DE_SL,2015-05-17 - 2015-05-23,77
Rossmann_DE_SL,2015-05-24 - 2015-05-30,78
Rossmann_DE_SL,2015-05-31 - 2015-06-06,95
Rossmann_DE_SL,2015-06-07 - 2015-06-13,90
Rossmann_DE_SL,2015-06-14 - 2015-06-20,100
Rossmann_DE_SL,2015-06-21 - 2015-06-27,70
Rossmann_DE_SL,2015-06-28 - 2015-07-04,83
Rossmann_DE_SL,2015-07-05 - 2015-07-11,53
Rossmann_DE_SL,2015-07-12 - 2015-07-18,53
Rossmann_DE_SL,2015-07-19 - 2015-07-25,50
Rossmann_DE_SL,2015-07-26 - 2015-08-01,69
Rossmann_DE_SL,2015-08-02 - 2015-08-08,88
Rossmann_DE_SL,2015-08-09 - 2015-08-15,68
Rossmann_DE_SL,2015-08-16 - 2015-08-22,81
Rossmann_DE_SL,2015-08-23 - 2015-08-29,48
Rossmann_DE_SL,2015-08-30 - 2015-09-05,95
Rossmann_DE_SL,2015-09-06 - 2015-09-12,47
Rossmann_DE_SL,2015-09-13 - 2015-09-19,80
Rossmann_DE_SL,2015-09-20 - 2015-09-26,57
Rossmann_DE_SL,2015-09-27 - 2015-10-03,0
